city,state,family,residuals,weather_var
Loja,Loja,SEAFOOD,-319.4905139354505,temp
Machala,El Oro,AUTOMOTIVE,-217.53520374015736,temp
Machala,El Oro,BABY CARE,-221.03785391683581,temp
Machala,El Oro,BEAUTY,-218.90667017125276,temp
Machala,El Oro,BEVERAGES,1510.711704387051,temp
Machala,El Oro,BOOKS,-221.19774790976868,temp
Machala,El Oro,BREAD/BAKERY,134.13724681196277,temp
Machala,El Oro,CELEBRATION,-215.3236313019948,temp
Machala,El Oro,CLEANING,794.7766337156729,temp
Machala,El Oro,DAIRY,245.91885986408292,temp
Machala,El Oro,DELI,-14.799565088213882,temp
Machala,El Oro,EGGS,-100.52327794510435,temp
Machala,El Oro,FROZEN FOODS,-99.01637204912377,temp
Machala,El Oro,GROCERY I,3106.7085422845776,temp
Machala,El Oro,GROCERY II,-207.1920058602987,temp
Machala,El Oro,HARDWARE,-220.39651116065207,temp
Machala,El Oro,HOME AND KITCHEN I,-203.61603412884995,temp
Machala,El Oro,HOME AND KITCHEN II,-205.60101646100543,temp
Machala,El Oro,HOME APPLIANCES,-220.96320727372625,temp
Machala,El Oro,HOME CARE,-61.40401999457432,temp
Machala,El Oro,LADIESWEAR,-218.45304826312554,temp
Machala,El Oro,LAWN AND GARDEN,-216.90490338680047,temp
Machala,El Oro,LINGERIE,-213.51797759174747,temp
Machala,El Oro,"LIQUOR,WINE,BEER",-163.7450093938676,temp
Machala,El Oro,MAGAZINES,-218.47734154934466,temp
Machala,El Oro,MEATS,-90.48683031745418,temp
Machala,El Oro,PERSONAL CARE,21.493506507192464,temp
Machala,El Oro,PET SUPPLIES,-218.67963836913262,temp
Machala,El Oro,PLAYERS AND ELECTRONICS,-217.19774790976868,temp
Machala,El Oro,POULTRY,-75.22990956657078,temp
Machala,El Oro,PREPARED FOODS,-170.68618474015736,temp
Machala,El Oro,PRODUCE,664.5290692987119,temp
Machala,El Oro,SCHOOL AND OFFICE SUPPLIES,-220.1323768850337,temp
Machala,El Oro,SEAFOOD,-216.13854618759552,temp
Manta,Manabi,AUTOMOTIVE,-234.01083897790215,temp
Manta,Manabi,BABY CARE,-236.2303619461,temp
Manta,Manabi,BEAUTY,-234.64864816518127,temp
Manta,Manabi,BEVERAGES,429.99666985602016,temp
Manta,Manabi,BOOKS,-236.22020293549932,temp
Manta,Manabi,BREAD/BAKERY,-76.73169453885622,temp
Manta,Manabi,CELEBRATION,-233.58946088602934,temp
Manta,Manabi,CLEANING,95.24799494435935,temp
Manta,Manabi,DAIRY,-52.452093394863255,temp
Manta,Manabi,DELI,-161.99908347878554,temp
Manta,Manabi,EGGS,-201.78513226412122,temp
Manta,Manabi,FROZEN FOODS,-176.43515952428024,temp
Manta,Manabi,GROCERY I,783.2391610220977,temp
Manta,Manabi,GROCERY II,-230.05059162807882,temp
Manta,Manabi,HARDWARE,-235.73389551500463,temp
Manta,Manabi,HOME AND KITCHEN I,-228.1499732535205,temp
Manta,Manabi,HOME AND KITCHEN II,-229.0938778471601,temp
Manta,Manabi,HOME APPLIANCES,-236.17161636306116,temp
Manta,Manabi,HOME CARE,-176.25553862454524,temp
Manta,Manabi,LADIESWEAR,-234.97594498496926,temp
Manta,Manabi,LAWN AND GARDEN,-232.96622767048166,temp
Manta,Manabi,LINGERIE,-233.50421353620604,temp
Manta,Manabi,"LIQUOR,WINE,BEER",-198.29838314751345,temp
Manta,Manabi,MAGAZINES,-235.08636901323783,temp
Manta,Manabi,MEATS,-144.8812438993244,temp
Manta,Manabi,PERSONAL CARE,-149.8761216634145,temp
Manta,Manabi,PET SUPPLIES,-234.8575704266654,temp
Manta,Manabi,PLAYERS AND ELECTRONICS,-233.9158743135912,temp
Manta,Manabi,POULTRY,-159.17447131094102,temp
Manta,Manabi,PREPARED FOODS,-208.6325028330258,temp
Manta,Manabi,PRODUCE,433.0811259072569,temp
Manta,Manabi,SCHOOL AND OFFICE SUPPLIES,-235.52806512631201,temp
Manta,Manabi,SEAFOOD,-234.265540788547,temp
Playas,Guayas,AUTOMOTIVE,-233.26794236730456,temp
Playas,Guayas,BABY CARE,-237.0347268196014,temp
Playas,Guayas,BEAUTY,-236.8854335333823,temp
Playas,Guayas,BEVERAGES,753.967039964851,temp
Playas,Guayas,BOOKS,-237.09214731430103,temp
Playas,Guayas,BREAD/BAKERY,-155.2317232860325,temp
Playas,Guayas,CELEBRATION,-235.77500950511376,temp
Playas,Guayas,CLEANING,193.28594455849048,temp
Playas,Guayas,DAIRY,-96.13455014115615,temp
Playas,Guayas,DELI,-161.82271268532577,temp
Playas,Guayas,EGGS,-69.18667028249891,temp
Playas,Guayas,FROZEN FOODS,-198.6563433973399,temp
Playas,Guayas,GROCERY I,1385.9339092228015,temp
Playas,Guayas,GROCERY II,-234.69992116589114,temp
Playas,Guayas,HARDWARE,-236.48702363938938,temp
Playas,Guayas,HOME AND KITCHEN I,-231.06829572419502,temp
Playas,Guayas,HOME AND KITCHEN II,-232.06476215529042,temp
Playas,Guayas,HOME APPLIANCES,-236.9163522612975,temp
Playas,Guayas,HOME CARE,-178.59391409875332,temp
Playas,Guayas,LADIESWEAR,-237.09214731430103,temp
Playas,Guayas,LAWN AND GARDEN,-237.07182929309963,temp
Playas,Guayas,LINGERIE,-235.81299537083814,temp
Playas,Guayas,"LIQUOR,WINE,BEER",-210.78737699627982,temp
Playas,Guayas,MAGAZINES,-236.8527480210148,temp
Playas,Guayas,MEATS,-77.55035336112081,temp
Playas,Guayas,PERSONAL CARE,-159.78737699627982,temp
Playas,Guayas,PET SUPPLIES,-236.859815158824,temp
Playas,Guayas,PLAYERS AND ELECTRONICS,-236.5170589750784,temp
Playas,Guayas,POULTRY,-185.4241744264035,temp
Playas,Guayas,PREPARED FOODS,-221.56387876306428,temp
Playas,Guayas,PRODUCE,-25.869633745396442,temp
Playas,Guayas,SCHOOL AND OFFICE SUPPLIES,-236.43755367472505,temp
Playas,Guayas,SEAFOOD,-236.7069883037003,temp
Puyo,Pastaza,AUTOMOTIVE,-292.3564913970343,temp
Puyo,Pastaza,BABY CARE,-294.0561380401438,temp
Puyo,Pastaza,BEAUTY,-293.652427792794,temp
Puyo,Pastaza,BEVERAGES,147.79898563476786,temp
Puyo,Pastaza,BOOKS,-294.16037832282933,temp
Puyo,Pastaza,BREAD/BAKERY,-246.7107316797198,temp
Puyo,Pastaza,CELEBRATION,-290.9881168387304,temp
Puyo,Pastaza,CLEANING,-78.39447726275867,temp
Puyo,Pastaza,DAIRY,-188.46249846417209,temp
Puyo,Pastaza,DELI,-237.84677408254663,temp
Puyo,Pastaza,EGGS,-274.78670341116856,temp
Puyo,Pastaza,FROZEN FOODS,-266.27537918502014,temp
Puyo,Pastaza,GROCERY I,541.1498557761106,temp
Puyo,Pastaza,GROCERY II,-292.04553733343005,temp
Puyo,Pastaza,HARDWARE,-293.7981875101085,temp
Puyo,Pastaza,HOME AND KITCHEN I,-279.86179175039115,temp
Puyo,Pastaza,HOME AND KITCHEN II,-287.7036645419106,temp
Puyo,Pastaza,HOME APPLIANCES,-294.0446539412039,temp
Puyo,Pastaza,HOME CARE,-239.6064913970343,temp
Puyo,Pastaza,LADIESWEAR,-294.02168574332404,temp
Puyo,Pastaza,LAWN AND GARDEN,-294.152427792794,temp
Puyo,Pastaza,LINGERIE,-291.7443005843134,temp
Puyo,Pastaza,"LIQUOR,WINE,BEER",-282.80702143237,temp
Puyo,Pastaza,MAGAZINES,-293.2672687821933,temp
Puyo,Pastaza,MEATS,-253.47656557547953,temp
Puyo,Pastaza,PERSONAL CARE,-239.13299316381872,temp
Puyo,Pastaza,PET SUPPLIES,-293.8405903369636,temp
Puyo,Pastaza,PLAYERS AND ELECTRONICS,-292.31143839350074,temp
Puyo,Pastaza,POULTRY,-247.24056126099188,temp
Puyo,Pastaza,PREPARED FOODS,-276.9227458139954,temp
Puyo,Pastaza,PRODUCE,-146.79559571682228,temp
Puyo,Pastaza,SCHOOL AND OFFICE SUPPLIES,-293.9289295595784,temp
Puyo,Pastaza,SEAFOOD,-293.3935938705325,temp
Quevedo,Los Rios,AUTOMOTIVE,-219.6879703406251,temp
Quevedo,Los Rios,BABY CARE,-226.11023182472402,temp
Quevedo,Los Rios,BEAUTY,-225.30457811447667,temp
Quevedo,Los Rios,BEVERAGES,1010.6592028042512,temp
Quevedo,Los Rios,BOOKS,-226.24185726642014,temp
Quevedo,Los Rios,BREAD/BAKERY,23.366799977396113,temp
Quevedo,Los Rios,CELEBRATION,-221.49715761977703,temp
Quevedo,Los Rios,CLEANING,717.6583194120251,temp
Quevedo,Los Rios,DAIRY,121.75284238022294,temp
Quevedo,Los Rios,DELI,-42.240090481967854,temp
Quevedo,Los Rios,EGGS,-64.05899507560741,temp
Quevedo,Los Rios,FROZEN FOODS,-152.46258359680883,temp
Quevedo,Los Rios,GROCERY I,2549.4523300127316,temp
Quevedo,Los Rios,GROCERY II,-223.37878306147314,temp
Quevedo,Los Rios,HARDWARE,-225.61464878585477,temp
Quevedo,Los Rios,HOME AND KITCHEN I,-199.31606221341661,temp
Quevedo,Los Rios,HOME AND KITCHEN II,-216.07842970458267,temp
Quevedo,Los Rios,HOME APPLIANCES,-226.07754631235653,temp
Quevedo,Los Rios,HOME CARE,-98.4105851816145,temp
Quevedo,Los Rios,LADIESWEAR,-226.24185726642014,temp
Quevedo,Los Rios,LAWN AND GARDEN,-226.20652157737422,temp
Quevedo,Los Rios,LINGERIE,-214.8487477257841,temp
Quevedo,Los Rios,"LIQUOR,WINE,BEER",-170.21800567631414,temp
Quevedo,Los Rios,MAGAZINES,-225.48302334415865,temp
Quevedo,Los Rios,MEATS,10.035671456194734,temp
Quevedo,Los Rios,PERSONAL CARE,-17.594330764653364,temp
Quevedo,Los Rios,PET SUPPLIES,-225.651751259353,temp
Quevedo,Los Rios,PLAYERS AND ELECTRONICS,-223.5952141568795,temp
Quevedo,Los Rios,POULTRY,-31.387845341508495,temp
Quevedo,Los Rios,PREPARED FOODS,-191.0837300579396,temp
Quevedo,Los Rios,PRODUCE,539.9594650303998,temp
Quevedo,Los Rios,SCHOOL AND OFFICE SUPPLIES,-225.38761698373463,temp
Quevedo,Los Rios,SEAFOOD,-224.7047547929219,temp
Quito,Pichincha,AUTOMOTIVE,-374.5430159122823,temp
Quito,Pichincha,BABY CARE,-381.81485533120656,temp
Quito,Pichincha,BEAUTY,-376.80484355264355,temp
Quito,Pichincha,BEVERAGES,2746.3461674406817,temp
Quito,Pichincha,BOOKS,-381.76882078075505,temp
Quito,Pichincha,BREAD/BAKERY,226.35278431838117,temp
Quito,Pichincha,CELEBRATION,-370.2153264737272,temp
Quito,Pichincha,CLEANING,912.5981305345178,temp
Quito,Pichincha,DAIRY,655.6550602557586,temp
Quito,Pichincha,DELI,-39.20197700376251,temp
Quito,Pichincha,EGGS,-158.32236416512882,temp
Quito,Pichincha,FROZEN FOODS,-144.0923725446832,temp
Quito,Pichincha,GROCERY I,4437.031837542763,temp
Quito,Pichincha,GROCERY II,-346.8102420606922,temp
Quito,Pichincha,HARDWARE,-380.4949201133031,temp
Quito,Pichincha,HOME AND KITCHEN I,-356.63356361546255,temp
Quito,Pichincha,HOME AND KITCHEN II,-361.15932922205855,temp
Quito,Pichincha,HOME APPLIANCES,-381.1962353861732,temp
Quito,Pichincha,HOME CARE,-170.1528019350542,temp
Quito,Pichincha,LADIESWEAR,-371.4737677772215,temp
Quito,Pichincha,LAWN AND GARDEN,-373.06303946940835,temp
Quito,Pichincha,LINGERIE,-373.5332004431029,temp
Quito,Pichincha,"LIQUOR,WINE,BEER",-268.27583884121833,temp
Quito,Pichincha,MAGAZINES,-377.6879903920625,temp
Quito,Pichincha,MEATS,167.47647541329675,temp
Quito,Pichincha,PERSONAL CARE,-65.60146703124582,temp
Quito,Pichincha,PET SUPPLIES,-375.87610385888615,temp
Quito,Pichincha,PLAYERS AND ELECTRONICS,-372.92523028212923,temp
Quito,Pichincha,POULTRY,203.96539257878555,temp
Quito,Pichincha,PREPARED FOODS,-227.60932413048022,temp
Quito,Pichincha,PRODUCE,1836.7919387667519,temp
Quito,Pichincha,SCHOOL AND OFFICE SUPPLIES,-377.4084458298324,temp
Quito,Pichincha,SEAFOOD,-338.40980061733734,temp
Riobamba,Chimborazo,AUTOMOTIVE,-405.3102657242446,temp
Riobamba,Chimborazo,BABY CARE,-408.3897710245979,temp
Riobamba,Chimborazo,BEAUTY,-407.2448946995096,temp
Riobamba,Chimborazo,BEVERAGES,469.7692395761088,temp
Riobamba,Chimborazo,BOOKS,-408.3968381624071,temp
Riobamba,Chimborazo,BREAD/BAKERY,-223.1830572436792,temp
Riobamba,Chimborazo,CELEBRATION,-404.45249187265443,temp
Riobamba,Chimborazo,CLEANING,617.1641159011971,temp
Riobamba,Chimborazo,DAIRY,-78.5593823320184,temp
Riobamba,Chimborazo,DELI,-192.44807491152372,temp
Riobamba,Chimborazo,EGGS,-374.4153893991562,temp
Riobamba,Chimborazo,FROZEN FOODS,-345.10478547866154,temp
Riobamba,Chimborazo,GROCERY I,2074.9449392227516,temp
Riobamba,Chimborazo,GROCERY II,-402.32263321541063,temp
Riobamba,Chimborazo,HARDWARE,-408.1053187277781,temp
Riobamba,Chimborazo,HOME AND KITCHEN I,-396.6415378090502,temp
Riobamba,Chimborazo,HOME AND KITCHEN II,-396.93394063590534,temp
Riobamba,Chimborazo,HOME APPLIANCES,-408.22280989385587,temp
Riobamba,Chimborazo,HOME CARE,-265.72280989385587,temp
Riobamba,Chimborazo,LADIESWEAR,-407.46485936382055,temp
Riobamba,Chimborazo,LAWN AND GARDEN,-408.3968381624071,temp
Riobamba,Chimborazo,LINGERIE,-403.7510784450926,temp
Riobamba,Chimborazo,"LIQUOR,WINE,BEER",-384.86150247336116,temp
Riobamba,Chimborazo,MAGAZINES,-407.66980636028694,temp
Riobamba,Chimborazo,MEATS,-115.18425507230108,temp
Riobamba,Chimborazo,PERSONAL CARE,-142.7766968196509,temp
Riobamba,Chimborazo,PET SUPPLIES,-408.0134459362587,temp
Riobamba,Chimborazo,PLAYERS AND ELECTRONICS,-405.5938346288382,temp
Riobamba,Chimborazo,POULTRY,-331.0692698099336,temp
Riobamba,Chimborazo,PREPARED FOODS,-348.0019618373188,temp
Riobamba,Chimborazo,PRODUCE,-191.43267600693008,temp
Riobamba,Chimborazo,SCHOOL AND OFFICE SUPPLIES,-408.07263321541063,temp
Riobamba,Chimborazo,SEAFOOD,-403.99931166064033,temp
Salinas,Santa Elena,AUTOMOTIVE,-246.78046985913969,temp
Salinas,Santa Elena,BABY CARE,-248.51545219129517,temp
Salinas,Santa Elena,BEAUTY,-246.72834971779693,temp
Salinas,Santa Elena,BEVERAGES,1226.1691767839698,temp
Salinas,Santa Elena,BOOKS,-248.48276667892767,temp
Salinas,Santa Elena,BREAD/BAKERY,5.71364931577196,temp
Salinas,Santa Elena,CELEBRATION,-245.12057586620682,temp
Salinas,Santa Elena,CLEANING,159.94126158962354,temp
Salinas,Santa Elena,DAIRY,163.06935346241505,temp
Salinas,Santa Elena,DELI,-136.9518787142634,temp
Salinas,Santa Elena,EGGS,-154.94124724429872,temp
Salinas,Santa Elena,FROZEN FOODS,-131.23785065772626,temp
Salinas,Santa Elena,GROCERY I,1240.7981520489875,temp
Salinas,Santa Elena,GROCERY II,-238.5340034280443,temp
Salinas,Santa Elena,HARDWARE,-247.83700696161318,temp
Salinas,Santa Elena,HOME AND KITCHEN I,-232.86350872839765,temp
Salinas,Santa Elena,HOME AND KITCHEN II,-238.48011650224925,temp
Salinas,Santa Elena,HOME APPLIANCES,-248.41651226196655,temp
Salinas,Santa Elena,HOME CARE,-192.74071720896302,temp
Salinas,Santa Elena,LADIESWEAR,-248.5340034280443,temp
Salinas,Santa Elena,LAWN AND GARDEN,-239.782236643592,temp
Salinas,Santa Elena,LINGERIE,-241.79813770366266,temp
Salinas,Santa Elena,"LIQUOR,WINE,BEER",-131.91032851638352,temp
Salinas,Santa Elena,MAGAZINES,-245.99160060118916,temp
Salinas,Santa Elena,MEATS,-54.566146841471834,temp
Salinas,Santa Elena,PERSONAL CARE,-156.9703991877616,temp
Salinas,Santa Elena,PET SUPPLIES,-246.4597984810478,temp
Salinas,Santa Elena,PLAYERS AND ELECTRONICS,-246.01721897574745,temp
Salinas,Santa Elena,POULTRY,-101.03953655525277,temp
Salinas,Santa Elena,PREPARED FOODS,-201.77299903140118,temp
Salinas,Santa Elena,PRODUCE,562.4401037362668,temp
Salinas,Santa Elena,SCHOOL AND OFFICE SUPPLIES,-248.22481614889233,temp
Salinas,Santa Elena,SEAFOOD,-243.89146809412202,temp
Santo Domingo,Santo Domingo de los Tsachilas,AUTOMOTIVE,-248.25543184406,temp
Santo Domingo,Santo Domingo de los Tsachilas,BABY CARE,-252.56697483581502,temp
Santo Domingo,Santo Domingo de los Tsachilas,BEAUTY,-250.396185672093,temp
Santo Domingo,Santo Domingo de los Tsachilas,BEVERAGES,856.9580546105926,temp
Santo Domingo,Santo Domingo de los Tsachilas,BOOKS,-252.6715095825759,temp
Santo Domingo,Santo Domingo de los Tsachilas,BREAD/BAKERY,-11.815720401186041,temp
Santo Domingo,Santo Domingo de los Tsachilas,CELEBRATION,-245.94300546007887,temp
Santo Domingo,Santo Domingo de los Tsachilas,CLEANING,513.49456815594,temp
Santo Domingo,Santo Domingo de los Tsachilas,DAIRY,49.75634671895531,temp
Santo Domingo,Santo Domingo de los Tsachilas,DELI,-72.2692664023639,temp
Santo Domingo,Santo Domingo de los Tsachilas,EGGS,-135.48040239765248,temp
Santo Domingo,Santo Domingo de los Tsachilas,FROZEN FOODS,-173.88274660466072,temp
Santo Domingo,Santo Domingo de los Tsachilas,GROCERY I,2007.5265584386254,temp
Santo Domingo,Santo Domingo de los Tsachilas,GROCERY II,-243.02368861673372,temp
Santo Domingo,Santo Domingo de los Tsachilas,HARDWARE,-252.1093776626701,temp
Santo Domingo,Santo Domingo de los Tsachilas,HOME AND KITCHEN I,-239.12086176161006,temp
Santo Domingo,Santo Domingo de los Tsachilas,HOME AND KITCHEN II,-239.32787000660417,temp
Santo Domingo,Santo Domingo de los Tsachilas,HOME APPLIANCES,-252.47686882874788,temp
Santo Domingo,Santo Domingo de los Tsachilas,HOME CARE,-130.78900074865365,temp
Santo Domingo,Santo Domingo de los Tsachilas,LADIESWEAR,-249.84907142003172,temp
Santo Domingo,Santo Domingo de los Tsachilas,LAWN AND GARDEN,-251.57639768622724,temp
Santo Domingo,Santo Domingo de los Tsachilas,LINGERIE,-244.63028461202234,temp
Santo Domingo,Santo Domingo de los Tsachilas,"LIQUOR,WINE,BEER",-213.23835292768777,temp
Santo Domingo,Santo Domingo de los Tsachilas,MAGAZINES,-251.2059618793957,temp
Santo Domingo,Santo Domingo de los Tsachilas,MEATS,-124.70109655577967,temp
Santo Domingo,Santo Domingo de los Tsachilas,PERSONAL CARE,-75.64824692062065,temp
Santo Domingo,Santo Domingo de los Tsachilas,PET SUPPLIES,-251.8428876744487,temp
Santo Domingo,Santo Domingo de los Tsachilas,PLAYERS AND ELECTRONICS,-249.75101488292924,temp
Santo Domingo,Santo Domingo de los Tsachilas,POULTRY,-123.719622830603,temp
Santo Domingo,Santo Domingo de los Tsachilas,PREPARED FOODS,-198.26306817739336,temp
Santo Domingo,Santo Domingo de los Tsachilas,PRODUCE,357.33466182790704,temp
Santo Domingo,Santo Domingo de los Tsachilas,SCHOOL AND OFFICE SUPPLIES,-251.65678637880674,temp
Santo Domingo,Santo Domingo de los Tsachilas,SEAFOOD,-246.80092798899523,temp
Ambato,Tungurahua,AUTOMOTIVE,-319.2473736977265,precip
Ambato,Tungurahua,BABY CARE,-324.9651298814721,precip
Ambato,Tungurahua,BEAUTY,-321.1934867719315,precip
Ambato,Tungurahua,BEVERAGES,1519.819764111461,precip
Ambato,Tungurahua,BOOKS,-324.8679567365957,precip
Ambato,Tungurahua,BREAD/BAKERY,60.231757936549144,precip
Ambato,Tungurahua,CELEBRATION,-310.8043524963131,precip
Ambato,Tungurahua,CLEANING,639.8374319559837,precip
Ambato,Tungurahua,DAIRY,323.2071316026269,precip
Ambato,Tungurahua,DELI,-66.70564096539434,precip
Ambato,Tungurahua,EGGS,-251.37016521716114,precip
Ambato,Tungurahua,FROZEN FOODS,-146.90242760762047,precip
Ambato,Tungurahua,GROCERY I,3218.9553648181745,precip
Ambato,Tungurahua,GROCERY II,-290.6877447224615,precip
Ambato,Tungurahua,HARDWARE,-324.2928683973731,precip
Ambato,Tungurahua,HOME AND KITCHEN I,-299.65682599454624,precip
Ambato,Tungurahua,HOME AND KITCHEN II,-301.96071292034134,precip
Ambato,Tungurahua,HOME APPLIANCES,-324.60117228429897,precip
Ambato,Tungurahua,HOME CARE,-173.97263871539434,precip
Ambato,Tungurahua,LADIESWEAR,-317.2597411888926,precip
Ambato,Tungurahua,LAWN AND GARDEN,-322.71071292034134,precip
Ambato,Tungurahua,LINGERIE,-320.0941051464897,precip
Ambato,Tungurahua,"LIQUOR,WINE,BEER",-246.1736104468431,precip
Ambato,Tungurahua,MAGAZINES,-322.20585426309754,precip
Ambato,Tungurahua,MEATS,296.7226046989166,precip
Ambato,Tungurahua,PERSONAL CARE,-63.558769457443816,precip
Ambato,Tungurahua,PET SUPPLIES,-321.8701652171611,precip
Ambato,Tungurahua,PLAYERS AND ELECTRONICS,-318.31671998747913,precip
Ambato,Tungurahua,POULTRY,15.254037694941331,precip
Ambato,Tungurahua,PREPARED FOODS,-248.39834410099508,precip
Ambato,Tungurahua,PRODUCE,720.4707255513902,precip
Ambato,Tungurahua,SCHOOL AND OFFICE SUPPLIES,-319.9814726376558,precip
Ambato,Tungurahua,SEAFOOD,-306.66984498301804,precip
Babahoyo,Los Rios,AUTOMOTIVE,-283.9274883590734,precip
Babahoyo,Los Rios,BABY CARE,-290.2737781117236,precip
Babahoyo,Los Rios,BEAUTY,-288.6112339421122,precip
Babahoyo,Los Rios,BEVERAGES,1319.7756918529408,precip
Babahoyo,Los Rios,BOOKS,-290.70575691031013,precip
Babahoyo,Los Rios,BREAD/BAKERY,132.2253384960503,precip
Babahoyo,Los Rios,CELEBRATION,-286.1200678643737,precip
Babahoyo,Los Rios,CLEANING,781.2279886727288,precip
Babahoyo,Los Rios,DAIRY,225.66085086354144,precip
Babahoyo,Los Rios,DELI,-69.32415595359635,precip
Babahoyo,Los Rios,EGGS,-70.0228947194974,precip
Babahoyo,Los Rios,FROZEN FOODS,-184.28094532992145,precip
Babahoyo,Los Rios,GROCERY I,3162.820672418312,precip
Babahoyo,Los Rios,GROCERY II,-282.3382657442324,precip
Babahoyo,Los Rios,HARDWARE,-290.0864989597801,precip
Babahoyo,Los Rios,HOME AND KITCHEN I,-278.37978517886137,precip
Babahoyo,Los Rios,HOME AND KITCHEN II,-280.1430360622536,precip
Babahoyo,Los Rios,HOME APPLIANCES,-290.34091592091085,precip
Babahoyo,Los Rios,HOME CARE,-129.69868977250096,precip
Babahoyo,Los Rios,LADIESWEAR,-289.59179931313696,precip
Babahoyo,Los Rios,LAWN AND GARDEN,-289.7075236947624,precip
Babahoyo,Los Rios,LINGERIE,-279.98755903045145,precip
Babahoyo,Los Rios,"LIQUOR,WINE,BEER",-261.8585837654338,precip
Babahoyo,Los Rios,MAGAZINES,-290.18985585023944,precip
Babahoyo,Los Rios,MEATS,-0.7763817035963143,precip
Babahoyo,Los Rios,PERSONAL CARE,-39.42837175129952,precip
Babahoyo,Los Rios,PET SUPPLIES,-289.3850855322183,precip
Babahoyo,Los Rios,PLAYERS AND ELECTRONICS,-286.7879123873419,precip
Babahoyo,Los Rios,POULTRY,-159.62555751985076,precip
Babahoyo,Los Rios,PREPARED FOODS,-224.39960584847267,precip
Babahoyo,Los Rios,PRODUCE,479.6111133900432,precip
Babahoyo,Los Rios,SCHOOL AND OFFICE SUPPLIES,-288.54144595624655,precip
Babahoyo,Los Rios,SEAFOOD,-285.63331874776594,precip
Cayambe,Pichincha,AUTOMOTIVE,-314.05198708529366,precip
Cayambe,Pichincha,BABY CARE,-319.89297648458694,precip
Cayambe,Pichincha,BEAUTY,-315.99014962946325,precip
Cayambe,Pichincha,BEVERAGES,3003.0381189217733,precip
Cayambe,Pichincha,BOOKS,-320.06258779200743,precip
Cayambe,Pichincha,BREAD/BAKERY,252.66356061788656,precip
Cayambe,Pichincha,CELEBRATION,-311.5396195941276,precip
Cayambe,Pichincha,CLEANING,1465.6149740454484,precip
Cayambe,Pichincha,DAIRY,128.11939100657912,precip
Cayambe,Pichincha,DELI,73.60096582106678,precip
Cayambe,Pichincha,EGGS,-169.6677114669191,precip
Cayambe,Pichincha,FROZEN FOODS,-226.06462489271416,precip
Cayambe,Pichincha,GROCERY I,5721.09135567089,precip
Cayambe,Pichincha,GROCERY II,-304.16152772133603,precip
Cayambe,Pichincha,HARDWARE,-319.4124111135622,precip
Cayambe,Pichincha,HOME AND KITCHEN I,-299.9433298414774,precip
Cayambe,Pichincha,HOME AND KITCHEN II,-308.20658072486964,precip
Cayambe,Pichincha,HOME APPLIANCES,-319.70658072486964,precip
Cayambe,Pichincha,HOME CARE,-22.98838284501096,precip
Cayambe,Pichincha,LADIESWEAR,-313.2092309015481,precip
Cayambe,Pichincha,LAWN AND GARDEN,-318.8611743644456,precip
Cayambe,Pichincha,LINGERIE,-309.9857326683325,precip
Cayambe,Pichincha,"LIQUOR,WINE,BEER",-278.1235418556117,precip
Cayambe,Pichincha,MAGAZINES,-318.9371460958944,precip
Cayambe,Pichincha,MEATS,297.9040258033989,precip
Cayambe,Pichincha,PERSONAL CARE,25.438295600218737,precip
